x,y,cat_id
-5.459183673469388,5.538775510204082,1
-5.46734693877551,5.551020408163265,1
-5.475510204081632,5.5632653061224495,1
-5.483673469387755,5.575510204081633,1
-5.4918367346938775,5.587755102040816,1
-5.5,5.6,1
-5.5081632653061225,5.587755102040816,1
-5.516326530612245,5.575510204081633,1
-5.524489795918368,5.5632653061224495,1
-5.53265306122449,5.551020408163265,1
-5.540816326530612,5.538775510204082,1
-5.548979591836734,5.526530612244898,1
-5.557142857142857,5.514285714285714,1
-5.5653061224489795,5.502040816326531,1
-5.573469387755102,5.4897959183673475,1
-5.581632653061225,5.477551020408163,1
-5.589795918367347,5.46530612244898,1
-5.59795918367347,5.453061224489796,1
-5.606122448979592,5.440816326530612,1
-5.614285714285714,5.428571428571429,1
-5.622448979591836,5.4163265306122454,1
-5.630612244897959,5.404081632653061,1
-5.6387755102040815,5.391836734693878,1
-5.646938775510204,5.3795918367346935,1
-5.655102040816327,5.36734693877551,1
-5.663265306122449,5.355102040816327,1
-5.671428571428572,5.342857142857143,1
-5.679591836734694,5.330612244897959,1
-5.687755102040816,5.318367346938776,1
-5.6959183673469385,5.3061224489795915,1
-5.704081632653061,5.293877551020408,1
-5.7122448979591836,5.281632653061225,1
-5.720408163265306,5.269387755102041,1
-5.728571428571429,5.257142857142857,1
-5.736734693877551,5.244897959183674,1
-5.744897959183674,5.2326530612244895,1
-5.753061224489796,5.220408163265306,1
-5.761224489795918,5.208163265306123,1
-5.7693877551020405,5.195918367346939,1
-5.777551020408163,5.183673469387755,1
-5.785714285714286,5.171428571428572,1
-5.793877551020408,5.159183673469387,1
-5.802040816326531,5.146938775510204,1
-5.810204081632653,5.134693877551021,1
-5.818367346938776,5.122448979591837,1
-5.826530612244898,5.110204081632653,1
-5.83469387755102,5.09795918367347,1
-5.8428571428571425,5.085714285714285,1
-5.851020408163265,5.073469387755102,1
-5.859183673469388,5.061224489795919,1
-5.86734693877551,5.048979591836735,1
-5.875510204081633,5.036734693877551,1
-5.883673469387755,5.024489795918368,1
-5.891836734693878,5.012244897959183,1
-5.9,5.0,1
-5.883673469387755,5.0,1
-5.86734693877551,5.0,1
-5.851020408163265,5.0,1
-5.83469387755102,5.0,1
-5.818367346938776,5.0,1
-5.802040816326531,5.0,1
-5.785714285714286,5.0,1
